refLocal;idVehiculo
1837435;56984
1837436;56984
1774593;56661
1774594;56661
1839116;56989
1730153;56461
1719875;56422
1719823;56422
1842867;57002
1842934;57002
1795925;56789
1843256;57006
1843313;57006
1842660;57004
1837175;56985
1837240;56985
1837244;56985
1837309;56985
1805241;56831
1712765;56391
1712850;56391
1712922;56391
1819263;56888
1820127;56888
1848209;57022
1854835;57067
1820195;56888
1848203;57022
1848208;57022
1848219;57022
1848316;57022
1854988;57074
1855047;57074
1855092;57074
1856274;57067
1858758;57094
1858764;57094
1860723;57102
1861014;57104
1861115;57102
1861186;57104
1860869;57103
1861741;57108
1861168;57103
1862291;57108
1859558;57103
1860060;57103
1860106;57103
1860860;57103
1875275;57157
1875317;57157
1875398;57157
1875027;57137
1877905;57171
1878011;57171
1871932;57140
1869108;57153
1869188;57153
1869240;57153
1869251;57153
1869241;57153
1879779;57181
1879524;57183
1879554;57183
1879798;57181
1880751;57182
1880820;57182
1880439;57179
1880834;57182
1867538;57160
1867550;57160
1867558;57160
1867559;57160
1867578;57160
1883473;57190
1883474;57190
1883407;57190
1883621;57191
1883730;57191
1885144;57197
1744868;56525
1892546;57218
1891176;57213
1891217;57213
1897222;57237
1897217;57237
1897534;57239
1905139;57271
1907023;57279
1906665;57278
1906762;57278
1906777;57278
1906868;57278
1906972;57279
1906985;57279
1908838;57286
1908839;57286
1912068;57296
1912069;57296
1912149;57296
1912235;57296
1912263;57296
1912462;57297
1908222;57283
1908767;57286
1908974;57286
1912660;57298
1896176;57233
1908754;57286
1908761;57286
1908893;57286
1912720;57298
1912761;57298
1894755;57227
1910974;57292
1911105;57293
1911085;57293
1911296;57293
1911297;57293
1911156;57293
1911333;57291
1911334;57291
1911361;57291
1911363;57291
1911725;57294
1911706;57294
1912067;57296
1912070;57296
1912071;57296
1912072;57296
1912236;57296
1912141;57296
1912631;57298
1795252;56787
1915922;57300
1795184;56787
1910616;57252
1926634;57299
1926927;57388
1917811;57336
1795872;56789
1795725;56789
1795841;56789
1795853;56789
1927038;57388
1927039;57388
1927046;57388
1846985;56816
1818257;56684
1844920;56912
1844921;56912
1828573;56938
1818499;56823
1919890;57346
1920336;57346
1920356;57346
1920358;57346
1920359;57346
1923095;57323
1924577;57358
1924696;57358
1927406;57390
1927513;57390
1914729;57311
1914786;57311
1928917;57324
1929290;57396
1929615;57396
1929685;57396
1929686;57396
1929745;57396
1929805;57393
1930424;57398
1930528;57398
1930978;57400
1931124;57401
1931136;57401
1930976;57400
1930979;57400
1931919;57404
1931324;57402
1931800;57404
1932609;57407
1932765;56972
1932775;56972
1932845;56972
1929808;57393
1933319;57409
1933434;57409
1933523;57409
1935676;57413
1924508;57357
1940695;57433
1940763;57028
1940764;57028
1935996;57416
1942760;57441
1942650;57441
1942730;57441
1942759;57441
1946587;-1492218844
1946486;-1434317867
1947038;-1934834876
1947119;-1659322346
1948045;-1963820662
1948197;-1701054812
1948593;57470
1948675;57470
1949451;57473
1950190;57476
1951897;57373
1813997;56864
1952466;57483
1952553;57483
1942930;57442
1942979;57442
1942980;57442
1956279;57505
112963;-1591352190
427645;50933
429535;-1601473378
429540;-1178645365
438563;50955
731924;50769
571683;50788
256948;50254
574134;50769
560064;-1743252128
488508;-1670333848
598511;-1605080808
610117;-1223720373
732176;51764
110592;-1787479440
584574;-1061125492
589051;-1097623240
418594;-1521520821
431716;-1986148488
444141;50979
308385;50459
598470;-1255386603
746589;51702
119405;49684
658448;-1835449823
358276;-1930739830
545538;50996
632909;-1613742960
975818;-1204024815
429543;-1871610885
466642;51058
745171;49588
429529;-1596074328
429544;-1288727868
118527;-1378090778
389600;50769
731123;-1203675068
746595;51702
357981;-1370573073
545554;49860
733858;51306
418556;-1606339315
749265;-1475125722
746586;51702
965757;-1667954226
724807;52013
589052;-1012571764
429416;-1884536290
615821;51631
418568;-1546047832
433602;-1377685963
488497;-1802954969
488511;-1941965034
858110;-1392370692
110556;-1827373977
710350;-1908580100
910081;52743
110756;-1523048724
110992;-1317742902
418591;-1970289949
545550;49860
358050;-1183027855
278024;-1862821573
429431;-1155008541
571465;51419
753133;51706
574128;-1785440932
746593;51702
839614;52094
111017;-1873670424
735798;49588
429556;-1306402006
161790;-1012770918
441758;-1382048040
715855;-1114402577
429603;-1291481215
469701;51074
576932;51409
546178;-1421038430
708739;-1486822806
357982;-1492373047
429600;-1769013005
441753;-1039065936
732174;51764
615820;51631
358027;-1844199094
418610;-1655096903
429539;-1422589622
710348;-1449803750
569661;-1711616606
584155;-1969276636
585382;-1158937399
589428;-1220290156
924594;-1923924515
385502;50753
650128;51078
469872;51076
746594;51702
854831;52487
429560;-1507028605
807781;-1071336056
966113;-1578691397
732102;49764
429372;-1402388062
746094;-1473498787
750157;50963
110993;-1767081838
549980;-1494615048
546184;-1744187831
846673;-1700776565
550033;-1301482224
560060;-1379766133
569658;-1558050756
578224;-1893696193
728177;-1944384876
731930;50769
417393;-1505974515
440602;-1204651320
111004;-1279952672
746603;50704
750553;52106
429542;-1077830749
533813;50693
545701;50959
546152;50247
618793;51637
636232;51634
667390;51687
746587;51702
937790;-1074154769
190735;49972
267891;-1419743356
273620;-1606910350
420444;-1156954401
496567;51179
196382;-1761822998
479051;51094
358029;-1632761628
492456;-1052964931
549552;-1588184885
750731;-1404626402
917241;52077
429541;-1987424212
429601;-1926229180
496554;51179
571466;51419
111014;-1581744289
358041;-1863491208
358185;-1892948897
392220;50782
418868;-1996812821
420443;-1612991771
516141;-1232654576
858119;-1408518541
110759;-1239312980
429627;-1308981536
584833;-1875067756
755559;51898
429465;-1149109015
267925;50296
426513;-1495101437
429417;-1856557683
433610;-1418835124
440613;-1576920285
569647;-1504978133
570161;51464
588811;51524
594268;-1021252141
674361;-1893063426
753134;51706
746590;51702
546167;50247
1352982;54202
1423602;55305
1341915;54203
1408322;-1431156530
1409355;-1984990244
1423601;55305
1418041;-1268972026
1342017;53194
1145099;53891
1408335;-1455502197
1409357;-1836581540
1464292;-1559560472
465489;-1383311744
1426561;-1211174848
1365891;55078
1404324;-1151820789
1349344;54900
1340141;54241
1484805;54296
511879;-1000937789
1454512;-1348409851
1408318;-1292114915
1502360;55600
1341335;54992
1461347;-1723946731
1366681;55094
1341932;54203
1415384;-1020272521
1408323;-1070103247
1349574;55013
1457563;55405
1147247;53246
1493847;55538
1404167;-1809448892
1407230;-1955905712
1418038;-1550882568
1438685;-1125906481
1464853;-1603268750
1451782;-1082250313
1463419;-1304599693
1464749;-1305327070
1341361;54991
1441690;-1330309074
1412387;-1783124945
1349630;54911
1349378;54614
1370388;55078
1449840;-1942866431
1239620;-1591351696
1331553;54333
1357716;54900
1409370;-1041095290
1286405;54679
1105050;52362
1423693;55305
1317314;53985
1391005;-1993923083
1446196;-1052859999
1341919;55003
926498;52801
1424645;-1256593864
1404320;-1348917183
1491524;-1001900457
590221;-1827840190
1330860;54879
1340085;54960
1456341;-1205593734
1343105;-1838897202
1415406;-1636775395
1435095;-1365622826
1341369;54563
1341390;54892
1404743;-1913636022
1105102;52217
1404378;-1649297546
1349444;54958
1362609;55025
1404544;55269
1486116;55506
1484637;-1952029963
1343138;54404
1389844;55196
1333712;-1294371325
1370834;55024
1418065;-1371787681
1446191;-1830839615
1050902;53251
537746;-1195502310
1137850;-1621404844
1234370;-1869488204
1333686;54888
1518473;54482
1203511;-1274455015
1339920;54241
1424665;-1051304033
1021502;-1945440958
1411976;-1053817865
1408339;-1058436185
1446194;-1123172653
1404808;-1330886494
523880;50863
1289329;54691
1098089;-1710110560
1412401;-1492847588
1342360;55007
1342868;-1832262578
1464782;-1005784406
1408320;-1690018660
1418056;-1811632118
1441672;-1838573816
1424678;-1746278900
1464737;-1667835260
1464796;-1089923716
888873;52632
1494747;55544
1107568;52411
1404418;54349
1409374;-1239771609
516973;51180
937767;-1947555110
1340325;54893
1408294;-1250778616
1470909;54262
1216129;54281
1300992;-1336108608
1424664;-1431504576
1404309;-1623737592
1404321;-1034370902
1415400;-1074159615
1349545;54780
1415395;-1310275809
1456244;-1651093697
1464757;-1735617170
1341454;54892
1409369;-1292796091
950170;52894
1349440;54958
1317322;54365
1113468;52217
1340080;54994
1343325;54651
1369902;55033
1404399;-1848816918
1405092;53273
1424624;-1339054963
1340098;54960
1341309;54894
1313690;52868
1021997;-1562010143
1441676;-1989988884
1461371;55027
1349337;54899
1404408;55263
1405355;-1646403260
1407235;-1236463722
1405093;53273
1341347;54992
1424667;-1770187482
1332533;-1750411510
1304964;-1177035965
1446192;-1097498591
1309286;54772
1309408;54775
1332508;54644
1341326;54991
1341927;54203
1404151;-1468875325
1305412;-1097573839
1369901;55033
1415411;-1208667285
1333692;54887
965759;-1491278104
966417;-1918347656
1343118;55005
1424668;-1770905022
1404524;-1443999992
1137980;-1039288799
1017535;-1496001617
999008;-1348309070
1174488;-1393941448
1339967;-1347247971
1404744;-1487414544
1464736;-1326505812
1365041;54848
1412397;-1598102228
1461278;-1051578313
1464696;-1076616512
780034;51583
996360;-1715246831
998108;-1936039047
1331518;-1848230506
1341349;54991
1363682;55078
1370387;55078
1438680;-1813728650
1341311;54894
1464733;-1400819038
1502218;55600
1341471;54895
1340846;54889
1341935;54203
1412402;-1147938878
1341367;54994
1464770;-1667918063
1341296;54992
1390766;-1191249414
1456246;-1661587407
1234577;54081
1451697;-1693192747
1235360;-1986041549
1146224;52095
1350628;55053
1424644;-1737243752
1461439;-1384865326
1340152;54703
1404340;-1597935621
1408348;-1273544630
1451701;-1230986205
1454513;-1417475594
1317335;54793
1324606;-1461209807
1404268;54861
1407209;-1742157764
1415402;-1509622172
1435112;-1797793932
1341466;54895
1318665;54837
1317323;54365
1313675;52590
1340070;54158
1454503;-1885640241
1461443;-1267974280
485670;-1822362042
1349450;55009
1370007;55033
1441689;-1230845302
1454510;-1643058309
1461448;-1872630522
1349617;55013
1404319;-1087538747
1405341;53273
1486120;-1456041164
1315501;54365
1342069;54893
92450;49583
1159053;54002
1341314;54894
1500298;53833
1412382;-1373483416
1343127;54404
1415399;-1092446814
1252158;-1355747623
1339961;-1063698780
1114255;-1692079433
1317317;53985
1435089;-1583459683
1464758;-1612877382
1322574;54792
1341475;54896
1441675;-1153923909
665108;51819
1339969;-1538770400
1341926;54203
1349565;55013
1451678;-1984821617
1371028;55039
1129776;53791
749252;-1135589714
1280204;-1012369735
1309344;-1149391031
1404453;-1477947234
1412385;-1368908137
1426559;-1197008522
1321711;54850
665109;51819
1088979;-1332972673
1324357;-1208135806
1463478;-1361298009
1438693;-1175895314
1412383;-1901411322
1424613;-1294375735
1137822;-1505661474
1349396;-1860090120
1446193;-1120141654
937084;-1554400426
1484703;54815
1252413;54294
1392590;54659
1415394;-1169420966
1068835;53290
1034698;-1288190344
1119630;53444
1255825;-1159955379
1348684;54800
1452990;-1887897126
1456340;-1062495552
1415397;-1373195305
1486296;-1711278457
1067037;-1432731341
1310842;54677
1340279;54888
1370371;55109
1412395;-1987501533
1316046;54820
1333706;54887
1341338;54992
1349175;55013
1404725;53273
1304900;-1221028245
1422391;55271
1341921;55003
1349449;55009
1050903;53251
1093421;-1951421182
1324102;-1467649203
1340096;54960
1405347;-1800672967
1394149;-1400239887
1340163;54385
1404104;54468
548821;-1536581476
590211;50958
1068769;53269
1342362;55007
1456272;-1110701389
1516043;50247
1412386;-1913547542
1343117;-1375475288
1441674;-1921646592
1456339;-1129937240
1304175;-1203184624
1341922;55003
1349505;55018
1464754;-1229394049
1424652;-1395894521
1424660;-1555283893
1341461;-1201094924
1343603;54651
1426558;-1594860815
1370147;55092
510800;-1430826204
1340850;54893
1404450;-1952140443
1404531;-1288286705
1404470;55256
1407214;-1157336540
1349410;-1747240523
1088100;-1002852944
1341315;54894
1414261;-1934395330
1415405;-1103171019
1454509;-1056078468
1446197;-1960048993
1415410;-1157112106
1182045;53307
1469021;-1357271969
1339973;-1048529833
1502361;55600
543488;50036
1114989;-1069983860
1259304;54544
1305411;-1378550935
1404323;-1019638864
1404341;-1319008444
1463493;-1487137908
1463494;-1690047224
511860;-1628172498
1404322;-1795994525
1426562;-1716721581
1340316;54893
1435100;-1283348858
1446159;-1465053266
1450457;-1641996974
1316033;54793
1424666;-1837485853
1454504;-1169759984
1441677;-1520331696
1137852;-1305079991
1193876;54156
1264046;54215
1305048;-1186214444
1313711;54793
1600364;54569
1366679;55094
1600368;54569
1456301;-1921720874
1464741;-1884326969
1168587;-1941787152
1343128;54404
1404342;-1360075593
947658;52884
1254359;54386
1343110;-1791142214
1141254;-1598556673
1227791;54267
1370423;55107
1435108;-1716137230
1405374;54374
1254864;54341
1341372;55000
1600366;54569
1518474;54482
1418011;-1190798722
1461441;-1031327690
965539;-1161366683
1105051;52362
1341462;54896
1347457;-1980805662
1367493;55013
1415409;-1753029096
1435107;-1117622414
1341360;54991
1404669;55259
1176437;-1420652787
1350383;55053
1359460;55061
1426557;-1759486700
1441673;-1689760599
1174843;-1974053442
1298809;54703
1336265;-1414059683
1604381;55557
1604586;55557
1446195;-1413687002
1550771;55706
1550772;55706
1434706;55356
1572366;-1486455606
1572708;-1741146254
1572709;-1683140764
1573369;-1985047989
1571508;55864
1573378;-1379597768
1574761;55872
1469598;55447
1604359;55557
1604361;55557
1469961;55442
1470022;55442
1599719;55213
1599720;55213
1599721;55213
1599725;54459
1599936;55447
1605082;55930
1605119;54668
1605120;54668
1415886;55286
1499038;55424
1606253;55928
1605824;55595
1606145;55927
1606155;55927
1606440;55927
1463072;55424
1607808;55286
1608055;55344
1609553;-1743742682
1609545;55743
1609547;-1711642807
1609571;-1944039558
1609594;52778
1606359;55928
1609581;-1375534883
1384877;55191
1620701;55191
1384914;55191
1585339;55826
1622591;56004
1622442;56004
1622489;56004
1632186;56022
1632127;56022
1625125;56016
1632879;56013
1625236;56016
1625317;56016
1632940;56013
1595485;55746
1595505;55746
1626817;56023
1616171;55976
1623393;56007
1603504;55915
1603494;55915
1603539;55915
1603566;55915
1618609;55989
1618625;55989
1614218;55968
1653011;56142
1653367;56143
1653384;56143
1643088;56117
1643040;56117
1645108;56081
1645091;56081
1645406;56089
1645327;56089
1641836;56112
1641989;56112
1646373;56073
1646550;56073
1646551;56073
1647698;56087
1648221;56088
1647695;56087
1647898;56054
1647959;56054
1648212;56088
1647852;56054
1647863;56054
1647891;56054
1647913;56054
1647914;56054
1658176;55595
1658178;55595
1658179;55595
1637423;56068
1666418;55788
1668297;56197
1668299;56197
1296833;54720
1551746;55712
1610472;55953
1635875;56043
1655749;56155
1666484;55059
1666487;55059
1666530;55495
1666555;55954
1666569;56032
1667165;55774
1667189;56075
1649210;56125
1366534;55042
1169593;53757
1255511;54522
1649060;56125
1667434;55595
1667437;55868
1667438;55868
1739676;56493
1680930;56265
1674130;56224
1682433;56271
1682500;56271
1020771;53174
1587603;55802
1638572;56070
1690493;56306
1693037;56317
1589757;55884
1679247;56249
1693890;56321
1739911;-1268991567
1572221;55887
1589642;55884
1691608;56310
1695354;56328
1688158;56295
1688010;56294
1690993;56307
1690994;56307
1695233;56328
1695353;56328
1695383;56328
1689026;56300
1696584;55474
1696585;55474
1696586;55474
1675386;56231
1677970;56244
1675502;56231
1675503;56231
1695907;56331
1696883;56333
1688728;56298
1697998;56336
1698069;56336
1700157;56339
1697309;56335
1700013;56339
1700072;56339
1700074;56339
1669814;56205
1669832;56205
1701492;56345
1701493;56345
1733299;56474
1647124;56077
1647172;56077
1651134;56133
1647203;56077
1651044;56133
1677020;56239
1677087;56239
1706693;52426
1709916;55595
1644446;56092
1707416;56367
1707417;56367
1709917;55595
1702609;56348
1702691;56348
1710326;56380
1734097;56476
1710184;56380
1710245;56380
1705411;56361
1711360;56385
1680204;56256
1703080;56349
1705324;56361
1706757;56365
1706868;56365
1706898;56365
1706899;56365
1707861;56369
1711095;56383
1711250;56256
1703009;56349
1705923;56363
1711732;56385
1711755;56385
1717291;56410
1676124;56235
1676135;56235
1715958;56406
1680478;56261
1717192;56410
1673220;56218
1676115;56235
1680433;56261
1680434;56261
1717191;56410
1718415;56416
1728666;56456
1713783;56396
1713918;56396
1717630;56411
1722272;56430
1727442;56452
1727443;56452
1730225;56461
1731974;56125
1739707;56493
1739733;56493
1739863;56493
1700656;56341
1734338;56478
1739487;56500
1741773;55030
1726453;56448
1725757;56445
1725809;56445
1742114;56511
1743227;56514
1745990;56526
1725812;56445
1744716;56524
1745948;56526
1747060;56134
1757756;56600
1757899;56600
1757900;56600
1758962;56605
1758932;56605
1759065;56605
1759290;56607
1759291;56607
1752827;56570
1760592;56586
1754163;56574
1754828;56576
1785386;56755
1761397;56560
1761456;56560
1762340;56567
1749118;56541
1762144;56567
1750606;56541
1750501;56540
1750535;56541
1750536;56541
1750533;56541
1750534;56541
1762625;56557
1762626;56557
1763120;56546
1785527;56755
1785528;56755
1762734;56557
1762769;56557
1763423;56582
1764321;56563
1752362;56548
1756080;56595
1756527;56595
1787537;56758
1748684;56536
1749231;56542
1767606;56591
1767582;56591
1767908;56632
1768813;56615
1787846;56768
1787847;56768
1768208;56633
1748913;56537
1748914;56537
1768711;56635
1769709;56646
1769719;56646
1766938;56631
1767003;56631
1764843;56625
1770342;56651
1770407;56651
1764891;56625
1764913;56625
1771659;56616
1771843;56643
1771975;56643
1771903;56643
1772297;56654
1772298;56654
1788477;56769
1788228;56765
1793008;56733
1788444;56769
1792656;56782
1792664;56782
1792734;56782
1792778;56733
1784200;56748
1784258;56748
1781528;56720
1785045;56751
1785019;56751
1781493;56720
1784928;56751
1797035;56739
1796689;56736
1786368;56757
1786369;56757
1786370;56757
1786371;56757
1788213;56765
1788214;56765
1790070;56777
1790077;56777
1790079;56777
1783650;56746
1797712;56675
1780578;56695
1783463;56745
1789475;56776
1789638;56776
1841847;56822
1783587;56745
1783588;56745
1799309;56795
1799466;56796
1799308;56795
1799420;56796
1799513;56796
1799548;56796
1799549;56796
1791928;56781
1791929;56781
1789434;56774
1789964;56774
1789983;56774
1804652;56832
1805727;56832
1809063;56704
1844926;56912
1844927;56912
1808983;56849
1807318;56844
1808920;56849
1806302;56837
1806387;56837
1804777;56835
1804778;56835
1804807;56835
1814444;56873
1814459;56873
1814573;56873
1818318;56684
358210;-1969578641
1807727;56842
1818260;56684
1776416;56668
1776062;56668
1821638;56682
1779904;56692
1823638;56927
1823639;56927
1823492;56927
1823549;56927
1841863;56822
1841881;56822
1841890;56822
1841911;56822
1841926;56822
1822599;56922
1826065;56919
1822613;56922
1823090;56922
1833263;56915
1833294;56915
1833113;56915
1836355;56981
1836465;56981
1836356;56981
1836358;56981
1836383;56981
1836357;56981
1811019;56856
1811115;56856
1838450;56855
1838504;56855
1838573;56855
1829416;56958
1829450;56958
1829451;56958
1829452;56958
1835251;56976
1834831;56975
1839439;56991
1844800;56912
1844813;56912
1819034;56883
1818979;56883
1844053;57008
1819023;56883
1819024;56883
1819056;56883
1813567;56869
1813794;56869
1818887;56883
1818959;56883
1818958;56883
1813801;56869
1813599;56869
1845169;57013
1746669;56529
1746652;56529
1746665;56529
1746666;56529
1824107;56929
1746403;56528
1846183;57017
1817065;56879
1845792;57015
1845758;57015
1845811;57015
1845744;57015
1844272;57009
1843873;57009
1841453;56997
1804914;56830
1805025;56830
1805024;56830
1835653;56980
1847806;57021
1835537;56980
1847956;57021
1847997;57021
1847998;57021
1835532;56980
1842693;57004
1848816;57043
1848619;57043
1849918;57048
1850339;57050
1815852;56877
1815926;56877
1851064;57054
1838019;56987
1838041;56987
1887888;57206
1887889;57206
1887890;57206
1887891;57206
1851423;57056
1837658;56987
1851454;57056
1851709;57056
1851822;57057
1851880;57057
1851904;57057
1822146;56893
1853271;57062
1853725;57063
1857884;57080
1858036;57080
1857784;57078
1858391;57093
1858286;57082
1858546;57093
1858088;57082
1858089;57082
1863296;57113
1863626;57115
1869923;57149
1870344;56672
1875514;57168
1870060;57149
1869984;57149
1874944;57137
1875144;57137
1871658;57139
1871731;57139
1872547;57126
1872548;57126
1872602;57126
1872710;57126
1872721;57126
1871041;57147
1871031;57147
1870773;57145
1870774;57145
1870633;57145
1870718;57145
1871879;57140
1871898;57140
1872410;57128
1874219;57134
1874278;57134
1871325;57138
1871514;57138
1871481;57138
1871495;57138
1868285;57163
1873876;57132
1873882;57132
1868282;57163
1868284;57163
1864883;57120
1864885;57120
1864886;57120
1873636;57131
1866971;57165
1866972;57165
1873638;57131
1873639;57131
1873650;57131
1878180;57173
1878181;57173
1878257;57173
1878179;57173
1878182;57173
1878969;57175
1879094;57175
1863701;57116
1869650;57151
1869733;57151
1869734;57151
1873440;57130
1873382;57130
1873004;57129
1873005;57129
1873006;57129
1873007;57129
1873094;57129
1869431;57152
1869486;57152
1794710;56786
1743863;56518
1880033;57180
1880018;57180
1834316;56974
1834323;56974
1834465;56974
1834466;56974
1883409;57190
1834456;56974
1802515;56809
1812193;56865
1812282;56865
1813871;56865
1882955;57188
1773997;56659
1882853;57188
1882486;57188
1882851;57188
1883725;57191
1883726;57191
1886261;57200
1883669;57191
1864429;57123
1883557;57191
1883670;57191
1886111;57200
1886891;57204
1864443;57123
1864492;57123
1887045;57192
1887273;57192
1887109;57192
1887114;57192
1887131;57192
1887132;57192
1887133;57192
1887140;57192
1887176;57192
1887199;57192
1887250;57192
1864517;57123
1802283;56808
1802290;56808
1802297;56808
1887544;57205
1887813;57042
1887814;57042
1947948;57379
1891483;56711
1891973;57216
1880478;57179
1880482;57179
1893537;57221
1893541;57221
1898703;57244
1905092;57271
1925326;57362
1895012;57228
1895013;57228
1925426;57362
1925427;57362
1906799;57278
1906398;57277
1906402;57277
1906706;57278
1906764;57278
1906765;57278
1906780;57278
1906785;57278
1907040;57279
1822351;56923
1896418;57234
1896419;57234
1901867;57258
1904147;57267
1898104;57241
1904545;57269
1776614;56669
1776652;56669
1904573;57269
1904598;57269
1907976;57281
1896166;57233
1896167;57233
1896215;57233
1904904;57270
1909125;56940
1899899;57249
1899939;57249
1900049;57249
1899232;57246
1899350;57246
1906364;57276
1897401;57238
1897402;57238
1906215;57276
1910835;57252
1901232;57255
1901124;57255
1910747;57252
1902927;57262
1903504;57265
1903552;57265
1915968;57300
1916075;57300
1902925;57262
1902928;57262
1896958;57236
1900184;57250
1896801;57236
1894468;57226
1895078;57229
1896770;57236
1896771;57236
1916445;57314
1916645;57314
1914190;57307
1917066;57322
1915222;57309
1917640;57327
1914851;57312
1914852;57312
1914889;57312
1914935;57312
1915082;57312
1922095;57326
1922369;57317
1922370;57317
1922371;57317
1922372;57317
1915816;57331
1914454;57308
1914469;57308
1914452;57308
1915658;57331
1914528;57308
1914249;57310
1914352;57310
1915660;57331
1914353;57310
1914009;57306
1923765;57321
1923794;57321
1926593;57299
1923987;57321
1913623;57302
1924239;57356
1924240;57356
1927915;57325
1928066;57325
1914701;57311
1928258;57318
1925668;57356
1928085;57318
1914814;57311
1928250;57318
1915467;57311
1928324;-1845050795
1914802;57311
1927795;57391
1912491;57297
1917376;57335
1927528;57390
1927740;57391
1927766;57391
1927767;57391
1917330;57335
1917379;57335
1928897;57324
1905040;57271
1926931;57388
1908736;57285
1947872;57379
1947873;57379
1947874;57379
1918893;57342
1921182;57351
1919910;57345
1919911;57345
1919912;57345
1919969;57345
1919907;57345
1919908;57345
1919913;57345
1920067;57345
1921486;57352
1919329;57341
1919475;57341
1918775;57340
1918428;57340
1918699;57340
1920823;57354
1933801;57349
1933877;57349
1933900;57349
1934077;57367
1934204;57367
1934912;57380
1934744;57380
358275;-1089531460
433591;-1301318830
1935196;57365
1935921;57416
1935922;57416
1935923;57416
1935924;57416
1924604;57361
1924197;57361
1924198;57361
1924346;57361
1924628;57361
1925187;57361
1925210;57361
1924725;57358
1924726;57358
1940784;57028
1940785;57028
1940937;57028
1941354;57435
1941355;57435
1941356;57435
1941360;57435
1941744;57435
908979;-1672114532
1868590;57155
1943099;57364
1943159;57364
1346604;54777
1340042;54158
1394152;-1297318397
1394154;-1629710100
1451698;-1344283748
1451699;-1640952382
1451700;-1650610176
1451702;-1659996744
1451719;-1147176478
545332;-1323857666
1947817;57379
1604357;55786
1604297;55786
1604348;55786
1604356;55786
1935584;57413
1935665;57413
1935490;57413
1935491;57413
1935492;57413
1935493;57413
1935516;57413
1935585;57413
1918364;57338
1950381;57382
1950487;57382
1950506;57382
1949392;57473
1949666;57475
1950361;57382
1950463;57382
1950479;57382
1950509;57382
1950771;57479
868573;52260
1951280;57481
1951377;57481
1951737;57373
1926085;57386
1928631;57392
1953473;57399
1953476;57295
1855549;57069
1855855;57069
1856290;57069
1912819;57305
1912820;57305
1925821;57385
1925847;57385
1954074;56909
1954168;56909
1954212;56909
1954213;56909
1955348;-1001047171
1955909;57490
1955943;57490
1956084;-1149842040
1956491;57511
1955619;57533
1955654;57533
1955666;57533
1389847;55196
1507685;55628
1471519;55450
1471468;55450
1469604;55447
1319281;54812
1330958;54867
1469660;55447
1509806;55604
1509810;55604
1509942;55604
1598731;55442
1599718;55213
1330957;54867
1469498;55447
1509840;55604
1510014;55604
1599944;54812
1599945;54812
1599952;54812
1226725;54263
1604379;55557
1604812;-1378812740
1323247;54856
1279999;54668
1280000;54668
1280154;54668
1285665;52915
1285667;52915
1323245;54856
1571299;55863
1435894;55344
1463243;55424
1463245;55424
1471489;55450
1416106;55286
1435801;55344
1436030;55344
1463111;55424
1469145;55439
1520774;55649
1520882;55649
1515938;55592
1369207;55119
1417890;55354
1515877;55592
1609597;55928
1384838;55191
1292451;54722
924875;52641
1622277;56003
1771328;56618
1854042;-1403604803
1741431;56509
1956938;56859
1825541;56933
1955388;57534
1959284;57529
1720723;56424
1743960;56518
1775357;56664
1775354;56664
1800158;56798
1815345;56874
1816850;56878
1779149;56696
1826710;56948
1860507;57102
1932497;57407
1952684;57483
1940662;57433
441760;-1710535543
481596;51125
1349318;54900
1289409;53158
1342611;54453
999894;53064
1341376;54563
1595603;55746
1642564;56079
1696904;56333
1698731;56085
1731583;56467
1677109;56239
1727746;56420
1727747;56420
1728115;56420
1723084;56434
1753220;56569
1763266;56546
1767565;56591
1821504;56682
1779285;56692
1891090;57038
1854539;57066
1872583;57126
1870913;57147
1865512;57125
1887075;57192
1905651;57273
1901826;57258
1776713;56669
1903645;57265
1914527;57308
1934551;57383
1926099;57386
1912903;57305
1955855;57490
1782527;56724
1812438;56866
1810719;56860
1803740;56827
1744831;56525
1676553;56237
1683308;56274
1708574;56372
1741793;56248
1785235;56752
1784989;56751
1786830;56761
1803185;56811
1809975;56811
1807336;56844
1809651;56852
1892544;57218
1893783;57222
1914193;57307
1817661;56881
1819430;56884
1879745;57181
1892499;57218
1946977;-1290963827
1948625;57470
1616183;55976
1689098;56300
1707708;56369
1743157;56514
1750607;56541
1885163;57197
1824289;56923
1917134;57322
1926616;57299
1747178;56531
1670192;56206
1810716;56860
1780822;56696
1826577;56948
1759699;56609
1933445;57409
1958598;57544
1932650;57407
1631984;56022
1643149;56117
1643206;56117
1594609;55751
1683019;56273
1762554;56559
1750388;56540
1792906;56733
1835007;56975
1813534;56869
1773863;56658
1866263;57162
1873383;57130
1893982;57223
1917067;57322
1956332;57505
1957773;57538
1804273;56829
1812518;56866
1816406;56850
1942706;57441
1626810;56023
1647770;56087
1680925;56265
1705916;56363
1792860;56733
1818099;56684
1834954;56975
1865412;57125
1897863;57240
1915288;57309
1914374;57310
1826046;56919
1826096;56919
1820171;56888
1717614;56411
1809050;56849
1846233;57017
1847169;56816
1871773;57139
1907965;57281
1906285;57276
1927913;57325
1933100;57408
1703247;56350
1674915;56229
1759428;56608
1759606;56608
1782622;56724
1810823;56860
1837350;56984
1879442;57183
1912693;57298
1927320;57389
1813206;56863
1932260;57407
1622987;56006
1625282;56016
1616176;55976
1653606;56145
1687909;56294
1689156;56300
1683403;56274
1677006;56239
1708669;56372
1711736;56385
